name_id,name,note
svrensselaer,General Solomon van Vechten Van Rensselaer,"General Solomon van Vechten Van Rensselaer (1774-1852), postmaster of Albany: https://en.wikipedia.org/wiki/Solomon_Van_Rensselaer"
svuchs,Sam Vuchstein,
swalker,Samuel Walker,
swelles,Samuel Welles,
swhite,Stephen White,
swhitehall,Sam Whitehall,
syoung,Colonel Samuel Young,Colonel Samuel Young (1779-1850): https://en.wikipedia.org/wiki/Samuel_Young_(New_York)
taemmet,Thomas Addis Emmet,Thomas Addis Emmet (1764-1827): https://en.wikipedia.org/wiki/Thomas_Addis_Emmet
tbacker,Thomas Backer,
tbjamison,Dr Thomas B. Jamison,
tcgrattan,Thomas Colley Grattan,"Thomas Colley Grattan, author of Philibert: a poetical romance, 1819."
tco,Thomas Cooper,"Thomas Cooper (1759-1839): British-born lawyer, political radical and scientist, member of Manchester Constitutional Society, member of American Philosophical Society from 1802, https://en.wikipedia.org/wiki/Thomas_Cooper_(American_politician,_born_1759) . Cooper had been sent to Paris by James Watt Jr. of the Constitutional Society of Manchester, dealing with the Jacobins. He emigrated with Priestey in 1794, tried under the Sedition Act in 1799 for libel against John Adams and became a judge in Pennsylvania. He held academic posts at Dickinson College, Carlisle, Pennsylvania (1711-1814), the University of Pennsylvania (1818-1819) at the time of writing to Warden, and later became professor of Chemistry at South Carolina College in 1819 (now USC)."
tcorran,Thomas Corran,
tdmontpelier,Theodore de Montpelier,Possibly Theodore de Montpelier (1807-1879): https://fr.wikipedia.org/wiki/Th%C3%A9odore_de_Montpellier ; he was connected with mineralogist Andre Hubert Dumont (1809-1857).
tdobbin,Thomas Dobbin,"Thomas Dobbin (1795-1871), Justice of the Peace in Armagh, Ireland"
tgc,Thomas Green Clemson,"Thomas Green Clemson (1807–1888) was an American politician and statesman , serving as an ambassador and the United States Superintendent of Agriculture . He served in the Confederate States Army . He founded Clemson University in South Carolina: https://en.wikipedia.org/wiki/Thomas_Green_Clemson"
thamm,Dr Thomas Hamm,
theoallen,Theodore Allen,
theosedg,Theodore Sedgewick,
thomallen,Thomas Allen,
thoshun,Thomas Hun II,"Thomas Hun II of Albany, 1808-1896, https://www.findagrave.com/memorial/119823666/thomas-hun"
thossedg,Thomas Sedgewick,
thtaylor,Thomas House Taylor,"Thomas House Taylor (1799-1867) who became Rector of Grace Church, Manhattan from 1834: https://www.findagrave.com/memorial/57440013/thomas-house-taylor"
tjefferson,President Thomas Jefferson,
tlaw,Thomas Law,"Thomas Law (1756-1834), wealthy Washington citizen and former husband of Eliza Parke Custis: https://en.wikipedia.org/wiki/Thomas_Law_(1756%E2%80%931834)"
tlkane,Thomas Leiper Kane,"Thomas Leiper Kane (1822-1883), would become an American attorney, abolitionist and military officer, influential in the spread of the Latter Day Movement: https://en.wikipedia.org/wiki/Thomas_L._Kane"
tmason,Theo Mason,
tmlogan,Dr Thomas Muldrup Logan,Dr Thomas Muldrup Logan (1813-1876): https://www.findagrave.com/memorial/11063166/thomas-muldrup-logan
tmoo,Thomas Moore,"Thomas Moore (1779-1852), Irish poet and song collector: https://doi.org/10.1093/ref:odnb/19150"
tmrj,Thomas Mann Randolph Jr.,Thomas Mann Randolph Jr. (1768-1828): https://en.wikipedia.org/wiki/Thomas_Mann_Randolph_Jr.
tomeara,T O'Meara,
tparker,Theodore Parker,Theodore Parker (1810-1860): https://en.wikipedia.org/wiki/Theodore_Parker
tpbarton,Thomas Pennant Barton,"Thomas Pennant Barton (1803-1869), son-in-law of US Secretary of State Edward Livingston (1764-1836), gathered together a notable Shakespearean library, comprised of 2000 of the rarest editions of Shakespeare’s works and formed one of the most important private collections in America, later acquired by the Boston Public Library: https://en.wikipedia.org/wiki/Thomas_Pennant_Barton"
tpicker,Timothy Pickering,
tpower,Dr Thomas Power,
trbeck,Theodric Romeyn Beck,Theodric Romeyn Beck (1791-1855)
ttaylor,Thomas Taylor,
ttpayne,Thatcher T. Payne,
twarner,Rev. Thomas Warner,"Rev. Thomas Warner, described as ‘a man of extensive aquirements’ held the office of chaplain at West Point until 1 September 1838, after which he established a private institution for general education in Paris (See Douglas Southall Freeman, R. E. Lee: A Biography (Charles Scribner;s Sons, New York and London: 1893): https://penelope.uchicago.edu/Thayer/E/Gazetteer/People/Robert_E_Lee/FREREL/1/4*.html#departure_of_Chaplain_McIlvaine"
twharris,Thaddeus William Harris,Probably Thaddeus William Harris (1796-1856): https://en.wikipedia.org/wiki/Thaddeus_William_Harris
twil,Thomas Wilson,Second husband of Mathilda Tone.
tws,Thomas Wentworth Storrow,Thomas Wentworth Storrow (1805-1861) of Boston: https://www.geni.com/people/Thomas-Storrow/6000000025652120246
vbal,Victor Bally,"Victor Bally, Du typhus d’Amerique our fievre jaune. Paris: Smith, 1814."
vjacquemont,Victor Jacquemont,Victor Jacquemont (1801-1832): https://en.wikipedia.org/wiki/Victor_Jacquemont
vmott,Dr Valentine Mott,
vwwelles,VW Welles,
wadams,W. Adams,
wascott,Sir Walter Scott,
wbaird,Rev. W. Baird,
wberlin,Wheaton Berlin,
wbin,William Bingley,"William Bingley, author of Useful knowledge; or, A familiar account of the various productions of nature, mineral, vegetable, and animal, which are chiefly employed for the use of man, London, Printed for Baldwin, Cradock, and Joy, 1825."
wblawrence,W B Lawrence,
wbogden,William B. Ogden,William B. Ogden (1805-1877): https://en.wikipedia.org/wiki/William_B._Ogden
wbossenger,W. Bossenger,
wbra,William Bradford,"William Bradford, author of Of Plimoth Plantation: History of Massachusetts."
wbradish,Wh. Bradish,
wcarnegie,"William Carnegie, 8th Earl of Northesk","William Carnegie, 8th Earl of Northesk: https://en.wikipedia.org/wiki/William_Carnegie,_8th_Earl_of_Northesk"
wcbryant,William C Bryant,"William C Bryant (1796-1878) poet, journalist and editor of the New York Evening Post from New England ( https://en.wikipedia.org/wiki/William_Cullen_Bryant ), mentioned by Rachel Mordecai Lazarus in her letter of 4 Oct 1825 to Maria Edgeworth (Correspondence 1977: 87): ‘He has written very little but his poetry has merit; he now edits a new work called the New York Review.’ Bryant originally worked under The Post’s previous editor William Coleman (1766-1829) who had attacked Warden in print many times during his tenure as Consul. Bryant’s politics shifted dramatically throughout his life from Federalist to liberal."
wchild,William Child,
wclarke,William Clarke,
wclerke,William Clerke,
wcoop,W Cooper,
wcorbet,William Corbet,William Corbet (1779-1842). United Irishman in Paris: https://en.wikipedia.org/wiki/William_Corbet
wcp,Senator William Campbell Preston,"William Campbell Preston (1794-1860), US Senator. In 1817 he was travelling in Europe, having studied at Edinburgh. He returned to the US in 1819 and was admitted to the bar of Virginia in 1820: https://en.wikipedia.org/wiki/William_C._Preston"
wcr,William Cabell Rives,"William Cabell Rives (1793-1868), lawuer politician and American Minister to France during the Andrew Jackson administration: https://en.wikipedia.org/wiki/William_Cabell_Rives"
wcsomerville,William Clarke Somerville,William Clarke Somerville (1790-1826): https://en.wikipedia.org/wiki/William_C._Somerville
wdrayton,Col. William Drayton,Col. William Drayton (1776-1846): https://en.wikipedia.org/wiki/William_Drayton
wdua,William Duane,"William Duane (1760-1835), American journalist, editor of the democratic newspaper Aurora and former United Irishman ("" Duane, William . "" Complete Dictionary of Scientific Biography . Encyclopedia.com. 13 Mar. 2020): https://www.encyclopedia.com/people/literature-and-arts/journalism-and-publishing-biographies/william-duane"
wdunst,William Dunstable,
weastburn,W Eastburn,
weh,William E. Horner,"William E. Horner (1793-1853), anatomist and social reformer at Philadelphia: https://snaccooperative.org/ark:/99166/w63b605q"
wfdessaussure,William F Dessaussure,
wfisk,Willbur Fisk,"Willbur Fisk (1792 –1839) was a prominent American Methodist minister, educator and theologian. He was the first President of Wesleyan University : https://en.wikipedia.org/wiki/Willbur_Fisk"
wfr,William F. Ritchie,William F. Ritchie was co-editor of the Democratic newspaper Richmond Enquirer with his father Thomas Ritchie 1843-1860: https://chroniclingamerica.loc.gov/essays/1205/
wgordon,Wellington Gordon,
wgraces,William Graces,
wgracie,William Gracie,"Messenger of Albert Gallatin, American Minister of State at Paris and candidate for Secretary of Legation"
whaven,Wallace Haven,
whcrawford,William Henry Crawford,
whcurran,William Henry Curran,
whillmer,W. Hillmer,
whkeating,William H. Keating,
whoward,Dr William Howard,"Dr William Howard of Baltimore, civil engineer"
whprescott,William H. Prescott,"William H. Prescott (1796-1859), historian and Hispanist, author of books on Mexico, Peru which were translated widely; he was well known across the Atlantic: https://en.wikipedia.org/wiki/William_H._Prescott"
willclegg,Samuel Clegg,Samuel Clegg: https://en.wikipedia.org/wiki/Samuel_Clegg
willjackson,William Jackson,
willward,William Ward,
wirv,Washington Irving,"Washington Irving (1783-1859): American writer, historian and diplomat: https://en.wikipedia.org/wiki/Washington_Irving"
wjackson,W Jackson,
wjbennett,Mr W.J Bennett,
wjbiddle,W. J. Biddle,
wjhubard,William J. Hubard,
wjlfisher,William Logan Fisher,William Logan Fisher (1781-1862): https://digitalcommons.lasalle.edu/cgi/viewcontent.cgi?referer=https://www.google.com/&httpsredir=1&article=1000&context=people_places
wkain,William Kain,
wlearson,William Learson,
wlee,William Lee,
wlivingston,William Livingston,William Livingston (1723-1790): https://en.wikipedia.org/wiki/William_Livingston
wmacneven,Dr William James MacNeven,
wmaxwell,Dr William Maxwell,
wmpower,William Power,"William Power (1813-1852), physician and academic of Baltimore: https://mdhistoryonline.net/2018/06/02/md1541/"
wnavarrete,William Navarrete,"William Navarrete, author of Genealogía cubana : San Isidoro de Holguín : padrón de las casas y familias de este pueblo de San Isidoro de Holguín hecho en el mes de febrero del año del Señor del 1735"
wogilvy,Walter Ogilvy,Walter Ogilvy (1820–1821); Peerage notes record his death as 1824: http://www.thepeerage.com/p286.htm#i2858
wpcbarton,William P. C. Barton,William P. C. Barton (1786-1856): https://en.wikipedia.org/wiki/William_P._C._Barton
wpendelton,W. Pendelton,
wpgrinnell,W P Grinnell,
wpjohnson,Dr William Poynton Johnson,"Dr William Poynton Johnson, graduate of (1836), specialism in Pathology of Metastatic Abscesses (Catalogue of the Medical Graduates of the University of Pennsylvania: With an Historical Sketch of the Origin, Progress, and Present State of the Medical Department, Philadelphia: L.R. Bailey p. 42)"
wpringle,William Pringle,
wradair,Mr W R Adair,
wrobinson,William Robinson,
wrwalsh,W Robert Walsh,
wsampson,William Sampson,
wsd,William Steel Dickson,"William Steel Dickson (1744-1824), Pastor and United Irishman who had been confined in Fort George with Sinclair, McTier and others: http://www.newulsterbiography.co.uk/index.php/home/viewPerson/396"
wsha,William Shaler,"William Shaler (1773-1833), American Government official who served in Algiers, Mexico and Cuba: https://en.wikipedia.org/wiki/William_Shaler"
wshort,William Short,
wsin,William Sinclair,"William Sinclair (?-1830), former United Irishman with whom DBW was imprisoned on the prison ship Postlethwaite in Belfast Lough in 1798, minister at Baltimore: https://en.wikipedia.org/wiki/William_Sinclair_(United_Irishmen) . The information on Sinclair’s apparent death here in John Campbell White’s letter appears to be incorrect."
wspence,W Spence,
wtanner,W Tanner,
wtaylor,William Taylor,
wtfrank,W. Temple Franklin,
wtwtone,William Theobald Wolfe Tone,
wvaughan,William Vaughan,
wvschaick,W Van Schaick,
wwhitesides,W. Whitesides,
wwoodbr,William Woodbridge,
wwsmith,William W. Smith,
